"","Year","District.Code","District.Name","Neighborhood.Code","Neighborhood.Name","Age","Death_Number","By_Age_Immigrants","By_Age_Emigrants","Spain","Italy","Colombia","Venezuela","Pakistan","France","Morocco","United Kingdom","India","Germany","Bangladesh","Philippines","United States","China","Peru","Argentina","Brasil","Dominican Republic","Honduras","Population_Number_Male","Population_Number_Female","By_Sex_Immigrants_Male","By_Sex_Immigrants_Female","By_Sex_Emigrants_Male","By_Sex_Emigrants_Female","Birth_Number_Male","Birth_Number_Female","Unemployment_Number_Male_Registered unemployed","Unemployment_Number_Male_Unemployment demand","Unemployment_Number_Female_Registered unemployed","Unemployment_Number_Female_Unemployment demand"
"116",2017,9,"Sant Andreu",59,"el Bon Pastor","5-9",0,28,22,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.8,82.6,307,351,215,192,66,60,3498,1048,4936,1230
"117",2017,9,"Sant Andreu",60,"Sant Andreu","5-9",0,56,55,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.8,265.8,939,1026,667,739,227,232,14145,4236,19969,4974
"118",2017,9,"Sant Andreu",61,"la Sagrera","5-9",0,48,25,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.6,114.2,643,711,372,461,132,100,6864,1968,8953,2518
"119",2017,9,"Sant Andreu",62,"el Congrés i els Indians","5-9",0,15,13,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.8,63.2,297,306,191,205,61,61,3340,959,4359,1225
"120",2017,9,"Sant Andreu",63,"Navas","5-9",0,24,19,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,80,501,487,300,323,98,83,5165,1461,6699,1883
"121",2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","5-9",0,38,39,858,181,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,140.8,138,1075,1126,595,675,148,159,11005,2848,11995,3261
"122",2017,10,"Sant Martí",65,"el Clot","5-9",0,19,18,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.4,121.6,651,651,373,374,125,82,7101,1963,8545,2136
"123",2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","5-9",0,12,7,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.4,56.2,490,469,210,226,79,74,3310,993,4242,993
"124",2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","5-9",0,21,9,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.4,49.6,190,220,140,128,34,29,2179,761,2754,655
"125",2017,10,"Sant Martí",68,"el Poblenou","5-9",0,44,49,666,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,180.6,874,891,513,506,160,157,7505,2566,9502,2263
"126",2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","5-9",0,36,30,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.4,85.2,379,401,263,223,103,58,3775,1007,4245,964
"127",2017,10,"Sant Martí",70,"el Besòs i el Maresme","5-9",1,87,54,538,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.25,106.8,1146,870,519,470,119,99,8648,2269,9739,2217
"128",2017,10,"Sant Martí",71,"Provençals del Poblenou","5-9",0,23,22,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.6,98.8,469,505,311,306,106,80,5496,1500,6906,1654
"129",2017,10,"Sant Martí",72,"Sant Martí de Provençals","5-9",0,31,18,462,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,109.8,105.8,536,537,357,363,100,98,7584,2026,9784,2425
"130",2017,10,"Sant Martí",73,"la Verneda i la Pau","5-9",0,47,28,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.6,116.25,602,638,389,421,122,107,8589,2286,11083,2757
"131",2017,1,"Ciutat Vella",1,"el Raval","10-14",0,117,56,1109,360,104,106,605,209,166,150,203,101,470,293,0,0,0,0,0,0,0,192.25,178.6,3063,2337,1195,910,283,219,23763,5131,17053,3659
"132",2017,1,"Ciutat Vella",2,"el Barri Gòtic","10-14",0,26,10,482,275,0,0,262,147,0,0,115,0,0,0,0,0,0,0,0,0,0,45.75,45.5,1499,1188,427,353,56,53,5799,1665,4723,1339
"133",2017,1,"Ciutat Vella",3,"la Barceloneta","10-14",0,11,14,414,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.8,39.6666666666667,910,849,361,353,51,50,6128,2159,5957,1722
"134",2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","10-14",0,36,24,537,355,0,0,0,157,148,118,0,0,0,0,105,0,0,0,0,0,0,63,66.2,1438,1327,502,528,90,90,8464,2937,8232,2369
"135",2017,2,"Eixample",5,"el Fort Pienc","10-14",2,42,23,663,207,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,119,115.2,1082,1155,495,586,117,114,6998,2144,8376,2367
"136",2017,2,"Eixample",6,"la Sagrada Família","10-14",0,77,34,1181,295,155,225,0,0,0,0,0,0,0,0,0,210,115,105,0,0,0,178,173.75,1693,1898,796,890,207,183,11171,3550,13872,3872
"137",2017,2,"Eixample",7,"la Dreta de l'Eixample","10-14",0,61,43,1063,284,101,0,0,202,0,0,0,0,0,0,124,0,0,0,0,0,0,169.75,169.5,1543,1657,666,803,185,159,7341,1825,8927,2545
"138",2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","10-14",0,54,36,1177,280,163,135,0,125,0,0,0,0,0,0,0,105,0,106,119,0,0,142,150.4,1693,1774,702,672,176,164,8384,2206,9540,2580
"139",2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","10-14",0,51,40,1593,314,174,129,0,0,0,0,0,0,0,0,0,200,132,101,118,0,0,205.2,195.8,1927,2135,925,1034,218,242,12553,3958,14307,4486
"140",2017,2,"Eixample",10,"Sant Antoni","10-14",0,57,37,883,188,106,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,124.6,119.6,1253,1237,632,682,172,130,9372,2750,10094,3089
"141",2017,3,"Sants-Montjuïc",11,"el Poble Sec","10-14",0,64,54,826,270,0,0,198,0,133,0,138,0,0,0,0,0,0,0,0,105,0,151,148,1595,1492,887,790,156,174,13611,3634,14078,3397
"142",2017,3,"Sants-Montjuïc",13,"la Marina de Port","10-14",0,66,38,574,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,148.75,146.8,724,775,516,511,119,117,9110,2339,11951,2474
"143",2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","10-14",0,8,11,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.25,35.8,351,295,193,200,42,30,3404,907,3578,854
"144",2017,3,"Sants-Montjuïc",15,"Hostafrancs","10-14",0,23,15,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.6,56.25,584,575,319,330,78,64,3786,1197,4892,1437
"145",2017,3,"Sants-Montjuïc",16,"la Bordeta","10-14",0,28,27,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,74,471,474,329,353,81,75,4444,1406,5743,1686
"146",2017,3,"Sants-Montjuïc",17,"Sants - Badal","10-14",0,42,19,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,82.4,703,773,475,539,108,96,4659,1545,6168,1888
"147",2017,3,"Sants-Montjuïc",18,"Sants","10-14",0,69,40,1083,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.2,141.6,1407,1432,789,863,155,180,9031,2917,11728,3517
"148",2017,4,"Les Corts",19,"les Corts","10-14",0,58,26,1027,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.8,170.8,1054,1222,651,728,199,175,9387,3066,11859,3600
"149",2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","10-14",1,42,33,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.2,90.4,608,727,415,484,101,105,4606,1525,6097,1866
"150",2017,4,"Les Corts",21,"Pedralbes","10-14",0,66,16,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.8,75.2,367,397,189,192,32,32,1091,300,1489,381
"151",2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","10-14",0,57,33,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.8,153.5,606,602,318,379,122,110,2473,717,3112,794
"152",2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","10-14",0,34,17,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.2,100.8,337,365,183,222,74,61,1991,619,2181,553
"153",2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","10-14",0,81,15,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.4,158,531,650,299,334,104,95,3036,782,4005,930
"154",2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","10-14",0,105,54,1146,135,0,0,0,114,0,0,0,0,0,0,121,0,0,0,0,0,0,266,255.75,1092,1342,598,680,206,199,5833,1406,7114,1866
"155",2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","10-14",0,64,22,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.4,141.8,733,782,396,485,127,138,5207,1345,6498,1870
"156",2017,6,"Gràcia",28,"Vallcarca i els Penitents","10-14",0,20,11,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.25,73.25,355,417,229,261,66,66,3305,928,4219,1241
"157",2017,6,"Gràcia",29,"el Coll","10-14",0,21,5,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.25,31,166,206,102,105,26,25,1374,392,1771,531
"158",2017,6,"Gràcia",30,"la Salut","10-14",1,19,8,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.6,52.25,382,350,184,202,62,42,2778,811,3541,1078
"159",2017,6,"Gràcia",31,"la Vila de Gràcia","10-14",1,49,29,1415,326,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,181.2,167.2,1623,1964,792,933,241,236,11179,3189,13910,3710
"160",2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","10-14",0,35,29,728,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.5,134.75,833,958,457,542,149,144,7089,2173,8961,2583
"161",2017,7,"Horta-Guinardó",33,"el Baix Guinardó","10-14",0,36,24,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,81.6,620,665,371,385,97,93,5468,1717,6983,1992
"162",2017,7,"Horta-Guinardó",34,"Can Baró","10-14",0,5,6,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,34.6,240,233,135,155,41,38,1988,583,2532,773
"163",2017,7,"Horta-Guinardó",35,"el Guinardó","10-14",0,54,33,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.2,142.2,874,963,524,561,148,170,8953,2232,11043,3028
"164",2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","10-14",0,9,7,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.6,53.2,121,162,97,100,26,33,2746,647,3381,858
"165",2017,7,"Horta-Guinardó",37,"el Carmel","10-14",0,42,17,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.8,134.8,671,743,461,500,123,136,9346,2214,11524,2937
"166",2017,7,"Horta-Guinardó",38,"la Teixonera","10-14",0,15,21,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.75,47.2,246,266,186,189,48,41,2849,700,3453,888
"167",2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","10-14",1,25,10,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8,29.5,213,173,98,111,28,27,1723,427,2078,539
"168",2017,7,"Horta-Guinardó",40,"Montbau","10-14",0,6,7,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.25,19.6,129,127,87,82,26,17,1249,311,1503,388
"169",2017,7,"Horta-Guinardó",43,"Horta","10-14",0,49,18,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.2,105.8,521,606,329,354,99,91,7921,1919,9482,2315
"170",2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","10-14",0,36,15,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.8,104,509,547,336,372,92,108,7332,1819,8802,2164
"171",2017,8,"Nou Barris",45,"Porta","10-14",0,54,29,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,100.4,99.8,647,751,369,371,104,117,7073,1727,8684,2200
"172",2017,8,"Nou Barris",46,"el Turó de la Peira","10-14",0,41,17,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.8,63,409,469,221,263,82,92,4612,1140,5425,1292
"173",2017,8,"Nou Barris",48,"la Guineueta","10-14",0,20,17,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,63,218,275,156,207,47,40,5245,1185,6336,1545
"174",2017,8,"Nou Barris",49,"Canyelles","10-14",0,5,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4,28.6,62,78,60,55,35,14,2557,578,3091,754
"175",2017,8,"Nou Barris",50,"les Roquetes","10-14",0,42,20,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,84.8,74,413,507,253,302,88,83,5548,1254,6701,1632
"176",2017,8,"Nou Barris",51,"Verdun","10-14",0,21,26,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,54.2,48.6,305,361,203,201,50,48,4254,962,5137,1252
"177",2017,8,"Nou Barris",52,"la Prosperitat","10-14",0,39,14,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,111.8,105,571,635,342,379,127,124,7962,1945,9771,2474
"178",2017,8,"Nou Barris",53,"la Trinitat Nova","10-14",0,21,18,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6,35.75,221,237,156,167,38,28,3861,720,4047,886
"179",2017,8,"Nou Barris",55,"Ciutat Meridiana","10-14",0,31,13,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,54.25,50.4,409,429,230,204,49,53,5593,1023,5782,1250
"180",2017,9,"Sant Andreu",57,"la Trinitat Vella","10-14",0,28,14,174,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.8,45.75,368,307,237,223,65,55,5181,950,5357,1157
"181",2017,9,"Sant Andreu",59,"el Bon Pastor","10-14",0,26,16,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.6,72,307,351,215,192,66,60,3498,1048,4936,1230
"182",2017,9,"Sant Andreu",60,"Sant Andreu","10-14",0,55,22,1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.4,250.2,939,1026,667,739,227,232,14145,4236,19969,4974
"183",2017,9,"Sant Andreu",61,"la Sagrera","10-14",0,47,28,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.2,100.8,643,711,372,461,132,100,6864,1968,8953,2518
"184",2017,9,"Sant Andreu",62,"el Congrés i els Indians","10-14",0,16,12,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.8,53.2,297,306,191,205,61,61,3340,959,4359,1225
"185",2017,9,"Sant Andreu",63,"Navas","10-14",0,36,19,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.75,88.8,501,487,300,323,98,83,5165,1461,6699,1883
"186",2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","10-14",1,46,29,858,181,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,127.2,136.2,1075,1126,595,675,148,159,11005,2848,11995,3261
"187",2017,10,"Sant Martí",65,"el Clot","10-14",0,32,15,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,115.2,651,651,373,374,125,82,7101,1963,8545,2136
"188",2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","10-14",0,19,17,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,62.75,490,469,210,226,79,74,3310,993,4242,993
"189",2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","10-14",0,8,13,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.4,48.8,190,220,140,128,34,29,2179,761,2754,655
"190",2017,10,"Sant Martí",68,"el Poblenou","10-14",0,44,32,666,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,175.2,874,891,513,506,160,157,7505,2566,9502,2263
"191",2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","10-14",0,27,9,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,77.6,379,401,263,223,103,58,3775,1007,4245,964
"192",2017,10,"Sant Martí",70,"el Besòs i el Maresme","10-14",0,86,34,538,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,102.8,1146,870,519,470,119,99,8648,2269,9739,2217
"193",2017,10,"Sant Martí",71,"Provençals del Poblenou","10-14",0,26,16,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.2,89.2,469,505,311,306,106,80,5496,1500,6906,1654
"194",2017,10,"Sant Martí",72,"Sant Martí de Provençals","10-14",0,28,16,462,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,110.4,107.8,536,537,357,363,100,98,7584,2026,9784,2425
"195",2017,10,"Sant Martí",73,"la Verneda i la Pau","10-14",0,44,27,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.8,114.4,602,638,389,421,122,107,8589,2286,11083,2757
"196",2017,1,"Ciutat Vella",1,"el Raval","15-19",0,257,64,1109,360,104,106,605,209,166,150,203,101,470,293,0,0,0,0,0,0,0,209.5,162,3063,2337,1195,910,283,219,23763,5131,17053,3659
"197",2017,1,"Ciutat Vella",2,"el Barri Gòtic","15-19",0,90,25,482,275,0,0,262,147,0,0,115,0,0,0,0,0,0,0,0,0,0,46.2,42,1499,1188,427,353,56,53,5799,1665,4723,1339
"198",2017,1,"Ciutat Vella",3,"la Barceloneta","15-19",0,44,10,414,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.4,40,910,849,361,353,51,50,6128,2159,5957,1722
"199",2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","15-19",0,210,47,537,355,0,0,0,157,148,118,0,0,0,0,105,0,0,0,0,0,0,99.6,64.6,1438,1327,502,528,90,90,8464,2937,8232,2369
"200",2017,2,"Eixample",5,"el Fort Pienc","15-19",1,87,20,663,207,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,123.2,115,1082,1155,495,586,117,114,6998,2144,8376,2367
"201",2017,2,"Eixample",6,"la Sagrada Família","15-19",0,148,45,1181,295,155,225,0,0,0,0,0,0,0,0,0,210,115,105,0,0,0,188.2,178.8,1693,1898,796,890,207,183,11171,3550,13872,3872
"202",2017,2,"Eixample",7,"la Dreta de l'Eixample","15-19",1,107,33,1063,284,101,0,0,202,0,0,0,0,0,0,124,0,0,0,0,0,0,174.2,165.4,1543,1657,666,803,185,159,7341,1825,8927,2545
"203",2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","15-19",0,109,27,1177,280,163,135,0,125,0,0,0,0,0,0,0,105,0,106,119,0,0,151.6,144,1693,1774,702,672,176,164,8384,2206,9540,2580
"204",2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","15-19",0,153,55,1593,314,174,129,0,0,0,0,0,0,0,0,0,200,132,101,118,0,0,202.4,201,1927,2135,925,1034,218,242,12553,3958,14307,4486
"205",2017,2,"Eixample",10,"Sant Antoni","15-19",0,91,40,883,188,106,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,127,137.6,1253,1237,632,682,172,130,9372,2750,10094,3089
"206",2017,3,"Sants-Montjuïc",11,"el Poble Sec","15-19",0,173,62,826,270,0,0,198,0,133,0,138,0,0,0,0,0,0,0,0,105,0,162.6,138.5,1595,1492,887,790,156,174,13611,3634,14078,3397
"207",2017,3,"Sants-Montjuïc",13,"la Marina de Port","15-19",0,123,66,574,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,154,153.5,724,775,516,511,119,117,9110,2339,11951,2474
"208",2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","15-19",1,29,8,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8,39.25,351,295,193,200,42,30,3404,907,3578,854
"209",2017,3,"Sants-Montjuïc",15,"Hostafrancs","15-19",0,54,16,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,45.8,584,575,319,330,78,64,3786,1197,4892,1437
"210",2017,3,"Sants-Montjuïc",16,"la Bordeta","15-19",0,41,25,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.8,59.8,471,474,329,353,81,75,4444,1406,5743,1686
"211",2017,3,"Sants-Montjuïc",17,"Sants - Badal","15-19",0,67,34,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.2,91.4,703,773,475,539,108,96,4659,1545,6168,1888
"212",2017,3,"Sants-Montjuïc",18,"Sants","15-19",0,120,51,1083,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.8,145.6,1407,1432,789,863,155,180,9031,2917,11728,3517
"213",2017,4,"Les Corts",19,"les Corts","15-19",0,116,49,1027,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.5,163,1054,1222,651,728,199,175,9387,3066,11859,3600
"214",2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","15-19",0,44,31,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.6,87.8,608,727,415,484,101,105,4606,1525,6097,1866
"215",2017,4,"Les Corts",21,"Pedralbes","15-19",0,66,20,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.2,71.5,367,397,189,192,32,32,1091,300,1489,381
"216",2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","15-19",0,76,32,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,134.8,606,602,318,379,122,110,2473,717,3112,794
"217",2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","15-19",0,36,16,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.6,101.75,337,365,183,222,74,61,1991,619,2181,553
"218",2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","15-19",0,95,28,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.4,131.4,531,650,299,334,104,95,3036,782,4005,930
"219",2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","15-19",1,119,48,1146,135,0,0,0,114,0,0,0,0,0,0,121,0,0,0,0,0,0,258.8,269.2,1092,1342,598,680,206,199,5833,1406,7114,1866
"220",2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","15-19",1,61,24,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.5,142.6,733,782,396,485,127,138,5207,1345,6498,1870
"221",2017,6,"Gràcia",28,"Vallcarca i els Penitents","15-19",0,30,12,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,61,355,417,229,261,66,66,3305,928,4219,1241
"222",2017,6,"Gràcia",29,"el Coll","15-19",0,19,7,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4,29.8,166,206,102,105,26,25,1374,392,1771,531
"223",2017,6,"Gràcia",30,"la Salut","15-19",0,77,14,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.2,45.2,382,350,184,202,62,42,2778,811,3541,1078
"224",2017,6,"Gràcia",31,"la Vila de Gràcia","15-19",0,109,28,1415,326,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,159.6,155.75,1623,1964,792,933,241,236,11179,3189,13910,3710
"225",2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","15-19",0,47,23,728,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,117.8,833,958,457,542,149,144,7089,2173,8961,2583
"226",2017,7,"Horta-Guinardó",33,"el Baix Guinardó","15-19",1,41,6,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.8,91.2,620,665,371,385,97,93,5468,1717,6983,1992
"227",2017,7,"Horta-Guinardó",34,"Can Baró","15-19",0,19,9,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.8,36,240,233,135,155,41,38,1988,583,2532,773
"228",2017,7,"Horta-Guinardó",35,"el Guinardó","15-19",0,75,31,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.2,146.2,874,963,524,561,148,170,8953,2232,11043,3028
"229",2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","15-19",0,13,2,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,42.6,121,162,97,100,26,33,2746,647,3381,858
"230",2017,7,"Horta-Guinardó",37,"el Carmel","15-19",0,76,44,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.2,130.8,671,743,461,500,123,136,9346,2214,11524,2937
"231",2017,7,"Horta-Guinardó",38,"la Teixonera","15-19",0,24,10,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.25,48.4,246,266,186,189,48,41,2849,700,3453,888
"232",2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","15-19",1,47,13,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.6666666666667,28.2,213,173,98,111,28,27,1723,427,2078,539
"233",2017,7,"Horta-Guinardó",40,"Montbau","15-19",0,7,3,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20.8,129,127,87,82,26,17,1249,311,1503,388
"234",2017,7,"Horta-Guinardó",43,"Horta","15-19",0,70,18,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.75,101.8,521,606,329,354,99,91,7921,1919,9482,2315
"235",2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","15-19",0,55,31,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.6,104,509,547,336,372,92,108,7332,1819,8802,2164
"236",2017,8,"Nou Barris",45,"Porta","15-19",0,74,33,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,99,97,647,751,369,371,104,117,7073,1727,8684,2200
"237",2017,8,"Nou Barris",46,"el Turó de la Peira","15-19",0,60,17,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.6,70.2,409,469,221,263,82,92,4612,1140,5425,1292
"238",2017,8,"Nou Barris",48,"la Guineueta","15-19",0,20,13,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.6,58.4,218,275,156,207,47,40,5245,1185,6336,1545
"239",2017,8,"Nou Barris",49,"Canyelles","15-19",0,9,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.2,23.8,62,78,60,55,35,14,2557,578,3091,754
